0.000999 	 6.54452e-07 
0.001998 	 6.5412e-07 
0.002997 	 6.53788e-07 
0.003996 	 6.53456e-07 
0.004995 	 6.53125e-07 
0.005994 	 6.52794e-07 
0.006993 	 6.52463e-07 
0.007992 	 6.52133e-07 
0.008991 	 6.51802e-07 
0.009990 	 6.51472e-07 
0.010989 	 6.51143e-07 
0.011988 	 6.50813e-07 
0.012987 	 6.50484e-07 
0.013986 	 6.50154e-07 
0.014985 	 6.49826e-07 
0.015984 	 6.49497e-07 
0.016983 	 6.49168e-07 
0.017982 	 6.4884e-07 
0.018981 	 6.48512e-07 
0.019980 	 6.48185e-07 
0.020979 	 6.47857e-07 
0.021978 	 6.4753e-07 
0.022977 	 6.47203e-07 
0.023976 	 6.46876e-07 
0.024975 	 6.4655e-07 
0.025974 	 6.46223e-07 
0.026973 	 6.45897e-07 
0.027972 	 6.45571e-07 
0.028971 	 6.45246e-07 
0.029970 	 6.4492e-07 
0.030969 	 6.44595e-07 
0.031968 	 6.4427e-07 
0.032967 	 6.43946e-07 
0.033966 	 6.43621e-07 
0.034965 	 6.43297e-07 
0.035964 	 6.42973e-07 
0.036963 	 6.42649e-07 
0.037962 	 6.42326e-07 
0.038961 	 6.42002e-07 
0.039960 	 6.41679e-07 
0.040959 	 6.41356e-07 
0.041958 	 6.41034e-07 
0.042957 	 6.40711e-07 
0.043956 	 6.40389e-07 
0.044955 	 6.40067e-07 
0.045954 	 6.39746e-07 
0.046953 	 6.39424e-07 
0.047952 	 6.39103e-07 
0.048951 	 6.38782e-07 
0.049950 	 6.38461e-07 
0.050949 	 6.38141e-07 
0.051948 	 6.3782e-07 
0.052947 	 6.375e-07 
0.053946 	 6.37181e-07 
0.054945 	 6.36861e-07 
0.055944 	 6.36542e-07 
0.056943 	 6.36222e-07 
0.057942 	 6.35903e-07 
0.058941 	 6.35585e-07 
0.059940 	 6.35266e-07 
0.060939 	 6.34948e-07 
0.061938 	 6.3463e-07 
0.062937 	 6.34312e-07 
0.063936 	 6.33995e-07 
0.064935 	 6.33677e-07 
0.065934 	 6.3336e-07 
0.066933 	 6.33043e-07 
0.067932 	 6.32727e-07 
0.068931 	 6.3241e-07 
0.069930 	 6.32094e-07 
0.070929 	 6.31778e-07 
0.071928 	 6.31462e-07 
0.072927 	 6.31147e-07 
0.073926 	 6.30832e-07 
0.074925 	 6.30516e-07 
0.075924 	 6.30202e-07 
0.076923 	 6.29887e-07 
0.077922 	 6.29573e-07 
0.078921 	 6.29258e-07 
0.079920 	 6.28944e-07 
0.080919 	 6.28631e-07 
0.081918 	 6.28317e-07 
0.082917 	 6.28004e-07 
0.083916 	 6.27691e-07 
0.084915 	 6.27378e-07 
0.085914 	 6.27065e-07 
0.086913 	 6.26753e-07 
0.087912 	 6.26441e-07 
0.088911 	 6.26129e-07 
0.089910 	 6.25817e-07 
0.090909 	 6.25506e-07 
0.091908 	 6.25194e-07 
0.092907 	 6.24883e-07 
0.093906 	 6.24573e-07 
0.094905 	 6.24262e-07 
0.095904 	 6.23952e-07 
0.096903 	 6.23641e-07 
0.097902 	 6.23331e-07 
0.098901 	 6.23022e-07 
0.099900 	 6.22712e-07 
0.100899 	 6.22403e-07 
0.101898 	 6.22094e-07 
0.102897 	 6.21785e-07 
0.103896 	 6.21476e-07 
0.104895 	 6.21168e-07 
0.105894 	 6.2086e-07 
0.106893 	 6.20552e-07 
0.107892 	 6.20244e-07 
0.108891 	 6.19936e-07 
0.109890 	 6.19629e-07 
0.110889 	 6.19322e-07 
0.111888 	 6.19015e-07 
0.112887 	 6.18709e-07 
0.113886 	 6.18402e-07 
0.114885 	 6.18096e-07 
0.115884 	 6.1779e-07 
0.116883 	 6.17484e-07 
0.117882 	 6.17179e-07 
0.118881 	 6.16873e-07 
0.119880 	 6.16568e-07 
0.120879 	 6.16263e-07 
0.121878 	 6.15958e-07 
0.122877 	 6.15654e-07 
0.123876 	 6.1535e-07 
0.124875 	 6.15046e-07 
0.125874 	 6.14742e-07 
0.126873 	 6.14438e-07 
0.127872 	 6.14135e-07 
0.128871 	 6.13832e-07 
0.129870 	 6.13529e-07 
0.130869 	 6.13226e-07 
0.131868 	 6.12923e-07 
0.132867 	 6.12621e-07 
0.133866 	 6.12319e-07 
0.134865 	 6.12017e-07 
0.135864 	 6.11715e-07 
0.136863 	 6.11414e-07 
0.137862 	 6.11113e-07 
0.138861 	 6.10812e-07 
0.139860 	 6.10511e-07 
0.140859 	 6.1021e-07 
0.141858 	 6.0991e-07 
0.142857 	 6.0961e-07 
0.143856 	 6.0931e-07 
0.144855 	 6.0901e-07 
0.145854 	 6.0871e-07 
0.146853 	 6.08411e-07 
0.147852 	 6.08112e-07 
0.148851 	 6.07813e-07 
0.149850 	 6.07514e-07 
0.150849 	 6.07216e-07 
0.151848 	 6.06918e-07 
0.152847 	 6.0662e-07 
0.153846 	 6.06322e-07 
0.154845 	 6.06024e-07 
0.155844 	 6.05727e-07 
0.156843 	 6.0543e-07 
0.157842 	 6.05133e-07 
0.158841 	 6.04836e-07 
0.159840 	 6.04539e-07 
0.160839 	 6.04243e-07 
0.161838 	 6.03947e-07 
0.162837 	 6.03651e-07 
0.163836 	 6.03355e-07 
0.164835 	 6.03059e-07 
0.165834 	 6.02764e-07 
0.166833 	 6.02469e-07 
0.167832 	 6.02174e-07 
0.168831 	 6.01879e-07 
0.169830 	 6.01585e-07 
0.170829 	 6.01291e-07 
0.171828 	 6.00997e-07 
0.172827 	 6.00703e-07 
0.173826 	 6.00409e-07 
0.174825 	 6.00116e-07 
0.175824 	 5.99822e-07 
0.176823 	 5.99529e-07 
0.177822 	 5.99237e-07 
0.178821 	 5.98944e-07 
0.179820 	 5.98652e-07 
0.180819 	 5.98359e-07 
0.181818 	 5.98067e-07 
0.182817 	 5.97776e-07 
0.183816 	 5.97484e-07 
0.184815 	 5.97193e-07 
0.185814 	 5.96902e-07 
0.186813 	 5.96611e-07 
0.187812 	 5.9632e-07 
0.188811 	 5.96029e-07 
0.189810 	 5.95739e-07 
0.190809 	 5.95449e-07 
0.191808 	 5.95159e-07 
0.192807 	 5.94869e-07 
0.193806 	 5.9458e-07 
0.194805 	 5.9429e-07 
0.195804 	 5.94001e-07 
0.196803 	 5.93712e-07 
0.197802 	 5.93424e-07 
0.198801 	 5.93135e-07 
0.199800 	 5.92847e-07 
0.200799 	 5.92559e-07 
0.201798 	 5.92271e-07 
0.202797 	 5.91983e-07 
0.203796 	 5.91696e-07 
0.204795 	 5.91409e-07 
0.205794 	 5.91122e-07 
0.206793 	 5.90835e-07 
0.207792 	 5.90548e-07 
0.208791 	 5.90262e-07 
0.209790 	 5.89975e-07 
0.210789 	 5.89689e-07 
0.211788 	 5.89403e-07 
0.212787 	 5.89118e-07 
0.213786 	 5.88832e-07 
0.214785 	 5.88547e-07 
0.215784 	 5.88262e-07 
0.216783 	 5.87977e-07 
0.217782 	 5.87693e-07 
0.218781 	 5.87408e-07 
0.219780 	 5.87124e-07 
0.220779 	 5.8684e-07 
0.221778 	 5.86556e-07 
0.222777 	 5.86272e-07 
0.223776 	 5.85989e-07 
0.224775 	 5.85706e-07 
0.225774 	 5.85423e-07 
0.226773 	 5.8514e-07 
0.227772 	 5.84857e-07 
0.228771 	 5.84575e-07 
0.229770 	 5.84293e-07 
0.230769 	 5.84011e-07 
0.231768 	 5.83729e-07 
0.232767 	 5.83447e-07 
0.233766 	 5.83166e-07 
0.234765 	 5.82884e-07 
0.235764 	 5.82603e-07 
0.236763 	 5.82323e-07 
0.237762 	 5.82042e-07 
0.238761 	 5.81762e-07 
0.239760 	 5.81481e-07 
0.240759 	 5.81201e-07 
0.241758 	 5.80921e-07 
0.242757 	 5.80642e-07 
0.243756 	 5.80362e-07 
0.244755 	 5.80083e-07 
0.245754 	 5.79804e-07 
0.246753 	 5.79525e-07 
0.247752 	 5.79246e-07 
0.248751 	 5.78968e-07 
0.249750 	 5.7869e-07 
0.250749 	 5.78412e-07 
0.251748 	 5.78134e-07 
0.252747 	 5.77856e-07 
0.253746 	 5.77579e-07 
0.254745 	 5.77301e-07 
0.255744 	 5.77024e-07 
0.256743 	 5.76747e-07 
0.257742 	 5.76471e-07 
0.258741 	 5.76194e-07 
0.259740 	 5.75918e-07 
0.260739 	 5.75642e-07 
0.261738 	 5.75366e-07 
0.262737 	 5.7509e-07 
0.263736 	 5.74814e-07 
0.264735 	 5.74539e-07 
0.265734 	 5.74264e-07 
0.266733 	 5.73989e-07 
0.267732 	 5.73714e-07 
0.268731 	 5.7344e-07 
0.269730 	 5.73165e-07 
0.270729 	 5.72891e-07 
0.271728 	 5.72617e-07 
0.272727 	 5.72343e-07 
0.273726 	 5.7207e-07 
0.274725 	 5.71796e-07 
0.275724 	 5.71523e-07 
0.276723 	 5.7125e-07 
0.277722 	 5.70977e-07 
0.278721 	 5.70704e-07 
0.279720 	 5.70432e-07 
0.280719 	 5.7016e-07 
0.281718 	 5.69888e-07 
0.282717 	 5.69616e-07 
0.283716 	 5.69344e-07 
0.284715 	 5.69073e-07 
0.285714 	 5.68801e-07 
0.286713 	 5.6853e-07 
0.287712 	 5.68259e-07 
0.288711 	 5.67989e-07 
0.289710 	 5.67718e-07 
0.290709 	 5.67448e-07 
0.291708 	 5.67177e-07 
0.292707 	 5.66908e-07 
0.293706 	 5.66638e-07 
0.294705 	 5.66368e-07 
0.295704 	 5.66099e-07 
0.296703 	 5.6583e-07 
0.297702 	 5.65561e-07 
0.298701 	 5.65292e-07 
0.299700 	 5.65023e-07 
0.300699 	 5.64755e-07 
0.301698 	 5.64486e-07 
0.302697 	 5.64218e-07 
0.303696 	 5.6395e-07 
0.304695 	 5.63683e-07 
0.305694 	 5.63415e-07 
0.306693 	 5.63148e-07 
0.307692 	 5.62881e-07 
0.308691 	 5.62614e-07 
0.309690 	 5.62347e-07 
0.310689 	 5.6208e-07 
0.311688 	 5.61814e-07 
0.312687 	 5.61548e-07 
0.313686 	 5.61282e-07 
0.314685 	 5.61016e-07 
0.315684 	 5.6075e-07 
0.316683 	 5.60485e-07 
0.317682 	 5.6022e-07 
0.318681 	 5.59954e-07 
0.319680 	 5.5969e-07 
0.320679 	 5.59425e-07 
0.321678 	 5.5916e-07 
0.322677 	 5.58896e-07 
0.323676 	 5.58632e-07 
0.324675 	 5.58368e-07 
0.325674 	 5.58104e-07 
0.326673 	 5.5784e-07 
0.327672 	 5.57577e-07 
0.328671 	 5.57314e-07 
0.329670 	 5.57051e-07 
0.330669 	 5.56788e-07 
0.331668 	 5.56525e-07 
0.332667 	 5.56263e-07 
0.333666 	 5.56e-07 
0.334665 	 5.55738e-07 
0.335664 	 5.55476e-07 
0.336663 	 5.55215e-07 
0.337662 	 5.54953e-07 
0.338661 	 5.54692e-07 
0.339660 	 5.5443e-07 
0.340659 	 5.54169e-07 
0.341658 	 5.53909e-07 
0.342657 	 5.53648e-07 
0.343656 	 5.53387e-07 
0.344655 	 5.53127e-07 
0.345654 	 5.52867e-07 
0.346653 	 5.52607e-07 
0.347652 	 5.52347e-07 
0.348651 	 5.52088e-07 
0.349650 	 5.51828e-07 
0.350649 	 5.51569e-07 
0.351648 	 5.5131e-07 
0.352647 	 5.51051e-07 
0.353646 	 5.50793e-07 
0.354645 	 5.50534e-07 
0.355644 	 5.50276e-07 
0.356643 	 5.50018e-07 
0.357642 	 5.4976e-07 
0.358641 	 5.49502e-07 
0.359640 	 5.49245e-07 
0.360639 	 5.48987e-07 
0.361638 	 5.4873e-07 
0.362637 	 5.48473e-07 
0.363636 	 5.48216e-07 
0.364635 	 5.47959e-07 
0.365634 	 5.47703e-07 
0.366633 	 5.47447e-07 
0.367632 	 5.4719e-07 
0.368631 	 5.46934e-07 
0.369630 	 5.46679e-07 
0.370629 	 5.46423e-07 
0.371628 	 5.46168e-07 
0.372627 	 5.45912e-07 
0.373626 	 5.45657e-07 
0.374625 	 5.45402e-07 
0.375624 	 5.45148e-07 
0.376623 	 5.44893e-07 
0.377622 	 5.44639e-07 
0.378621 	 5.44385e-07 
0.379620 	 5.44131e-07 
0.380619 	 5.43877e-07 
0.381618 	 5.43623e-07 
0.382617 	 5.4337e-07 
0.383616 	 5.43116e-07 
0.384615 	 5.42863e-07 
0.385614 	 5.4261e-07 
0.386613 	 5.42358e-07 
0.387612 	 5.42105e-07 
0.388611 	 5.41853e-07 
0.389610 	 5.416e-07 
0.390609 	 5.41348e-07 
0.391608 	 5.41097e-07 
0.392607 	 5.40845e-07 
0.393606 	 5.40593e-07 
0.394605 	 5.40342e-07 
0.395604 	 5.40091e-07 
0.396603 	 5.3984e-07 
