0.00990099	0.00989987	0.0099005	0.00640605
0.019802	0.0197968	0.019798	0.00637878
0.029703	0.0296877	0.0296896	0.00634901
0.039604	0.0395696	0.0395721	0.00632617
0.049505	0.0494391	0.0494423	0.00629895
0.0594059	0.0592932	0.0592969	0.00626359
0.0693069	0.0691283	0.0691326	0.00622924
0.0792079	0.078941	0.0789459	0.00620049
0.0891089	0.0887279	0.0887334	0.0061547
0.0990099	0.0984853	0.0984913	0.00612741
0.108911	0.108209	0.108216	0.00609315
0.118812	0.117897	0.117904	0.00606012
0.128713	0.127543	0.127551	0.00603988
0.138614	0.137144	0.137153	0.00600816
0.148515	0.146697	0.146705	0.00596228
0.158416	0.156196	0.156205	0.0059431
0.168317	0.165638	0.165647	0.00591918
0.178218	0.175017	0.175028	0.00589141
0.188119	0.184331	0.184342	0.0058605
0.19802	0.193573	0.193585	0.005827
0.207921	0.20274	0.202752	0.00581341
0.217822	0.211827	0.211839	0.00578914
0.227723	0.220828	0.22084	0.0057691
0.237624	0.229738	0.229751	0.0057464
0.247525	0.238553	0.238567	0.00572145
0.257426	0.247267	0.247281	0.00567047
0.267327	0.255874	0.255889	0.0056486
0.277228	0.26437	0.264385	0.00561362
0.287129	0.272748	0.272763	0.00556137
0.29703	0.281003	0.281019	0.00553586
0.306931	0.289129	0.289145	0.00549366
0.316832	0.297119	0.297136	0.00546628
0.326733	0.304968	0.304985	0.00543309
0.336634	0.31267	0.312686	0.00540411
0.346535	0.320217	0.320234	0.00537911
0.356436	0.327603	0.327621	0.0053579
0.366337	0.334822	0.33484	0.00534029
0.376238	0.341866	0.341884	0.00533485
0.386139	0.348729	0.348748	0.00531532
0.39604	0.355404	0.355422	0.00529935
0.405941	0.361882	0.361901	0.00527036
0.415842	0.368157	0.368177	0.00526957
0.425743	0.374221	0.374241	0.00525585
0.435644	0.380067	0.380086	0.00524558
0.445545	0.385685	0.385705	0.00522326
0.455446	0.391068	0.391089	0.00519708
0.465347	0.396209	0.396229	0.00515974
0.475248	0.401097	0.401118	0.00513401
0.485149	0.405725	0.405746	0.00509748
0.49505	0.410084	0.410105	0.00505057
0.50495	0.414165	0.414185	0.00499361
0.514851	0.417958	0.417978	0.00495543
0.524752	0.421454	0.421475	0.00491432
0.534653	0.424644	0.424664	0.00487741
0.544554	0.427517	0.427538	0.00483765
0.554455	0.430065	0.430085	0.00478821
0.564356	0.432276	0.432296	0.00474994
0.574257	0.43414	0.434161	0.00470895
0.584158	0.435647	0.435668	0.00467214
0.594059	0.436786	0.436806	0.00463949
0.60396	0.437546	0.437566	0.00461781
0.613861	0.437915	0.437936	0.0045935
0.623762	0.437883	0.437903	0.00457342
0.633663	0.437437	0.437457	0.00455084
0.643564	0.436566	0.436586	0.00452579
0.653465	0.435257	0.435277	0.00449147
0.663366	0.433499	0.433518	0.00447532
0.673267	0.431278	0.431297	0.00444309
0.683168	0.428581	0.4286	0.00442237
0.693069	0.425397	0.425415	0.00439943
0.70297	0.42171	0.421729	0.00437429
0.712871	0.417508	0.417526	0.00436121
0.722772	0.412777	0.412795	0.00433901
0.732673	0.407502	0.40752	0.00432204
0.742574	0.40167	0.401687	0.00428835
0.752475	0.395265	0.395282	0.00426737
0.762376	0.388272	0.388289	0.00423676
0.772277	0.380677	0.380693	0.00422735
0.782178	0.372464	0.37248	0.00420056
0.792079	0.363617	0.363632	0.00417983
0.80198	0.354119	0.354134	0.00416569
0.811881	0.343955	0.34397	0.00415017
0.821782	0.333108	0.333122	0.00414217
0.831683	0.321561	0.321574	0.00413337
0.841584	0.309296	0.309308	0.00411421
0.851485	0.296295	0.296307	0.00411369
0.861386	0.282541	0.282553	0.00411353
0.871287	0.268016	0.268027	0.00411409
0.881188	0.2527	0.252711	0.00410398
0.891089	0.236576	0.236585	0.00410658
0.90099	0.219622	0.219631	0.00409113
0.910891	0.20182	0.201829	0.00408284
0.920792	0.18315	0.183158	0.00406785
0.930693	0.163591	0.163598	0.00405324
0.940594	0.143123	0.143129	0.00403947
0.950495	0.121724	0.121729	0.00404574
0.960396	0.0993726	0.0993765	0.00391361
0.970297	0.076047	0.07605	0.00390898
0.980198	0.0517249	0.051727	0.00389619
0.990099	0.0263836	0.0263847	0.00387571
