4	9e-06
10	6e-06
50	0.000175
100	0.001206
200	0.008479
300	0.026202
400	0.06242
500	0.119234
600	0.202605
700	0.337896
800	0.4872
900	0.692137
1000	0.974686
1200	1.75649
1400	2.86478
1600	4.54512
1800	6.93643
2000	9.13488
2200	15.3577
